8.596e-06,0
1.238e-05,1
7.888e-06,1
8.92e-06,0
6.9e-06,1
6.844e-06,1
7.032e-06,1
1.3196e-05,0
9.896e-06,0
1.1492e-05,1
1.0688e-05,1
1.134e-05,1
1.2048e-05,0
9.304e-06,0
8.236e-06,0
8.048e-06,1
7.748e-06,0
7.272e-06,0
7.684e-06,0
7.548e-06,0
9.452e-06,0
9.332e-06,0
1.0124e-05,1
6.92e-06,0
9.992e-06,0
8e-06,0
7.404e-06,0
8.72e-06,0
1.344e-05,0
1.2264e-05,1
1.3456e-05,1
1.0156e-05,1
8.568e-06,1
8.648e-06,1
9.376e-06,0
9.292e-06,1
9.028e-06,0
1.3028e-05,0
8.64e-06,0
1.1068e-05,0
7.028e-06,1
1.3268e-05,0
7.5e-06,0
7.32e-06,1
9.988e-06,1
1.2476e-05,0
1.1492e-05,0
9.232e-06,0
1.168e-05,0
1.0228e-05,1
6.936e-06,0
8.216e-06,1
1.336e-05,1
7.852e-06,1
1.1216e-05,0
1.1528e-05,1
9.484e-06,1
8.696e-06,1
8.376e-06,1
7.732e-06,1
8.484e-06,1
1.148e-05,1
8.376e-06,0
1.3296e-05,1
8.104e-06,1
9.228e-06,1
1.24e-05,0
1.024e-05,0
1.0196e-05,1
9.848e-06,1
8.088e-06,1
1.2616e-05,0
7.176e-06,0
6.468e-06,0
7.304e-06,1
8.02e-06,1
7.6e-06,0
1.1324e-05,1
1.1504e-05,1
1.1948e-05,0
7.056e-06,0
1.2852e-05,1
7.236e-06,1
8.876e-06,0
1.3048e-05,0
8.204e-06,0
6.816e-06,0
1.1852e-05,1
1.2084e-05,1
7.144e-06,0
1.3416e-05,0
9.308e-06,0
1.1964e-05,1
1.0024e-05,1
1.0576e-05,1
7.852e-06,1
7.672e-06,0
7.032e-06,0
1.3504e-05,0
9.752e-06,1
7.176e-06,1
6.9e-06,1
8.056e-06,0
1.2368e-05,0
1.1888e-05,1
9.276e-06,1
8.136e-06,1
8.516e-06,1
1.1908e-05,1
6.364e-06,1
7.492e-06,0
6.672e-06,0
1.3096e-05,0
7.536e-06,0
9.844e-06,1
9.892e-06,0
1.064e-05,0
6.88e-06,0
9.14e-06,1
6.36e-06,0
1.332e-05,0
8.196e-06,0
9.02e-06,1
1.1924e-05,1
8.12e-06,0
1.1536e-05,0
6.328e-06,1
1.0356e-05,1
6.72e-06,1
7.16e-06,0
8.092e-06,1
7.616e-06,0
7.1e-06,1
1.2244e-05,1
1.0028e-05,1
8.388e-06,0
6.388e-06,0
7.292e-06,0
8.16e-06,1
8.288e-06,0
6.804e-06,1
7.76e-06,0
6.712e-06,0
7.2e-06,0
1.3396e-05,0
6.52e-06,0
1.0292e-05,0
7.124e-06,0
1.0848e-05,0
6.828e-06,0
7.476e-06,0
1.0492e-05,0
9.86e-06,1
6.836e-06,0
8.504e-06,0
1.2196e-05,1
1.2428e-05,0
1.1816e-05,1
8.22e-06,1
6.736e-06,0
