3.52e-07
3.6e-07
3.4e-07
3.44e-07
3.48e-07
3.56e-07
3.56e-07
3.48e-07
3.48e-07
3.44e-07
2.78e-06
3.52e-07
3.52e-07
3.44e-07
3.56e-07
3.48e-07
3.48e-07
3.44e-07
3.64e-07
2.648e-06
3.56e-07
3.48e-07
3.44e-07
3.48e-07
3.48e-07
3.4e-07
3.6e-07
3.48e-07
5.4e-07
3.56e-07
3.52e-07
3.44e-07
8.88e-07
3.56e-07
3.48e-07
3.52e-07
3.4e-07
3.56e-07
3.52e-07
1.544e-06
3.52e-07
3.52e-07
3.44e-07
3.64e-07
3.44e-07
3.48e-07
3.52e-07
3.48e-07
3.52e-07
3.56e-07
3.52e-07
3.56e-07
3.44e-07
3.48e-07
3.48e-07
3.52e-07
3.4e-07
3.44e-07
3.48e-07
3.52e-07
3.4e-07
3.56e-07
3.52e-07
3.64e-07
3.44e-07
3.4e-07
3.4e-07
3.52e-07
3.6e-07
3.52e-07
3.44e-07
3.44e-07
3.56e-07
3.48e-07
3.4e-07
3.52e-07
3.52e-07
4.04e-07
3.44e-07
2.688e-06
3.52e-07
3.48e-07
3.4e-07
3.48e-07
3.48e-07
3.44e-07
3.44e-07
3.56e-07
3.56e-07
3.6e-07
3.56e-07
3.52e-07
3.52e-07
3.48e-07
3.4e-07
3.48e-07
3.6e-07
3.52e-07
3.48e-07
3.52e-07
3.4e-07
3.52e-07
3.52e-07
3.52e-07
3.48e-07
3.56e-07
3.56e-07
3.52e-07
3.44e-07
3.52e-07
3.52e-07
3.4e-07
3.44e-07
3.4e-07
3.52e-07
3.56e-07
9.24e-07
3.56e-07
3.64e-07
3.52e-07
3.6e-07
3.56e-07
3.56e-07
3.64e-07
3.52e-07
3.44e-07
3.52e-07
3.52e-07
3.52e-07
1.996e-06
3.64e-07
3.52e-07
3.4e-07
3.6e-07
3.48e-07
3.48e-07
3.44e-07
3.56e-07
3.52e-07
3.52e-07
3.6e-07
3.48e-07
3.56e-07
3.56e-07
3.52e-07
3.6e-07
3.44e-07
3.48e-07
3.44e-07
3.56e-07
3.4e-07
3.52e-07
3.4e-07
3.4e-07
3.48e-07
3.56e-07
3.48e-07
3.44e-07
3.44e-07
3.48e-07
3.48e-07
3.44e-07
3.56e-07
3.52e-07
3.48e-07
3.48e-07
3.44e-07
3.4e-07
3.4e-07
3.52e-07
3.48e-07
3.48e-07
3.56e-07
3.44e-07
3.52e-07
3.44e-07
3.52e-07
3.44e-07
3.56e-07
3.64e-07
3.52e-07
3.52e-07
3.56e-07
3.56e-07
3.52e-07
3.52e-07
3.6e-07
3.56e-07
3.4e-07
3.48e-07
3.52e-07
3.6e-07
3.48e-07
3.44e-07
3.56e-07
3.52e-07
3.48e-07
3.56e-07
3.52e-07
3.56e-07
3.52e-07
3.52e-07
3.48e-07
3.44e-07
3.52e-07
3.56e-07
3.4e-07
3.48e-07
3.48e-07
3.48e-07
3.56e-07
7e-07
3.56e-07
3.52e-07
3.44e-07
3.48e-07
3.56e-07
3.52e-07
3.56e-07
3.48e-07
3.52e-07
3.56e-07
3.52e-07
3.52e-07
3.52e-07
3.52e-07
3.44e-07
3.6e-07
3.4e-07
3.48e-07
3.44e-07
3.52e-07
3.4e-07
3.6e-07
3.52e-07
3.52e-07
3.48e-07
3.48e-07
3.48e-07
2.468e-06
3.6e-07
3.52e-07
3.52e-07
1.216e-06
3.48e-07
3.48e-07
4.12e-07
3.44e-07
3.48e-07
3.4e-07
3.48e-07
3.6e-07
3.56e-07
3.44e-07
3.6e-07
3.4e-07
2.72e-06
3.48e-07
3.56e-07
3.56e-07
3.44e-07
3.48e-07
3.44e-07
3.56e-07
3.56e-07
3.52e-07
3.48e-07
3.4e-07
3.4e-07
3.48e-07
3.56e-07
3.4e-07
3.48e-07
3.44e-07
3.48e-07
3.56e-07
3.48e-07
3.4e-07
3.56e-07
3.52e-07
3.48e-07
3.6e-07
3.44e-07
3.52e-07
3.56e-07
3.48e-07
3.44e-07
3.4e-07
3.56e-07
3.4e-07
3.48e-07
3.52e-07
3.6e-07
3.4e-07
3.44e-07
3.44e-07
3.52e-07
3.4e-07
3.52e-07
3.48e-07
3.56e-07
3.52e-07
