EventID,Coincidence,PartenopeHit,MinervaHit,GiunoneHit,Decay,DecayTime_ns
2460,SINGLE,1,0,0,False,-1
2461,DOUBLE,1,1,0,False,-1
2462,SINGLE,1,0,0,False,-1
2463,TRIPLE,1,1,1,False,-1
2464,DOUBLE,1,1,0,False,-1
2465,DOUBLE,1,1,0,False,-1
2466,DOUBLE,1,1,0,False,-1
2467,TRIPLE,1,1,1,False,-1
2468,DOUBLE,1,1,0,False,-1
2469,TRIPLE,1,1,1,False,-1
2470,TRIPLE,1,1,1,False,-1
2471,TRIPLE,1,1,1,False,-1
2472,SINGLE,1,0,0,False,-1
2473,TRIPLE,1,1,1,False,-1
2474,DOUBLE,1,1,0,False,-1
2475,TRIPLE,1,1,1,False,-1
2476,TRIPLE,1,1,1,False,-1
2477,DOUBLE,1,1,0,False,-1
2478,TRIPLE,1,1,1,False,-1
2479,TRIPLE,1,1,1,False,-1
2480,TRIPLE,1,1,1,False,-1
2481,TRIPLE,1,1,1,False,-1
2482,DOUBLE,1,1,0,False,-1
2483,DOUBLE,1,1,0,False,-1
2484,DOUBLE,1,1,0,False,-1
2485,DOUBLE,1,1,0,False,-1
2486,DOUBLE,1,1,0,False,-1
2487,SINGLE,1,0,0,False,-1
2488,SINGLE,1,0,0,False,-1
2489,TRIPLE,1,1,1,False,-1
2490,TRIPLE,1,1,1,False,-1
2491,SINGLE,1,0,0,False,-1
2492,TRIPLE,1,1,1,False,-1
2493,DOUBLE,1,1,0,False,-1
2494,SINGLE,1,0,0,False,-1
2495,TRIPLE,1,1,1,False,-1
2496,DOUBLE,1,1,0,False,-1
2497,TRIPLE,1,1,1,False,-1
2498,TRIPLE,1,1,1,False,-1
2499,TRIPLE,1,1,1,False,-1
2500,TRIPLE,1,1,1,False,-1
2501,TRIPLE,1,1,1,False,-1
2502,TRIPLE,1,1,1,False,-1
2503,TRIPLE,1,1,1,False,-1
2504,TRIPLE,1,1,1,False,-1
2505,TRIPLE,1,1,1,False,-1
2506,DOUBLE,1,1,0,False,-1
2507,DOUBLE,1,1,0,False,-1
2508,TRIPLE,1,1,1,False,-1
2509,TRIPLE,1,1,1,False,-1
2510,TRIPLE,1,1,1,False,-1
2511,TRIPLE,1,1,1,False,-1
2512,DOUBLE,1,1,0,False,-1
2513,TRIPLE,1,1,1,False,-1
2514,TRIPLE,1,1,1,False,-1
2515,TRIPLE,1,1,1,False,-1
2516,TRIPLE,1,1,1,False,-1
2517,TRIPLE,1,1,1,False,-1
2518,DOUBLE,1,1,0,False,-1
2519,SINGLE,1,0,0,False,-1
2520,TRIPLE,1,1,1,False,-1
2521,DOUBLE,1,1,0,False,-1
2522,DOUBLE,1,1,0,False,-1
2523,TRIPLE,1,1,1,False,-1
2524,TRIPLE,1,1,1,False,-1
2525,TRIPLE,1,1,1,False,-1
2526,TRIPLE,1,1,1,False,-1
2527,TRIPLE,1,1,1,False,-1
2528,TRIPLE,1,1,1,False,-1
2529,SINGLE,1,0,0,False,-1
2530,TRIPLE,1,1,1,False,-1
2531,TRIPLE,1,1,1,False,-1
2532,TRIPLE,1,1,1,False,-1
2533,TRIPLE,1,1,1,False,-1
2534,TRIPLE,1,1,1,False,-1
2535,TRIPLE,1,1,1,False,-1
2536,DOUBLE,1,1,0,False,-1
2537,SINGLE,1,0,0,False,-1
2538,SINGLE,1,0,0,False,-1
2539,SINGLE,1,0,0,False,-1
2540,TRIPLE,1,1,1,False,-1
2541,TRIPLE,1,1,1,False,-1
2542,TRIPLE,1,1,1,False,-1
2543,TRIPLE,1,1,1,False,-1
2544,SINGLE,1,0,0,False,-1
2545,SINGLE,1,0,0,False,-1
2546,TRIPLE,1,1,1,False,-1
2547,SINGLE,1,0,0,False,-1
2548,DOUBLE,1,1,0,False,-1
2549,TRIPLE,1,1,1,False,-1
2550,TRIPLE,1,1,1,False,-1
2551,DOUBLE,1,1,0,False,-1
2552,TRIPLE,1,1,1,False,-1
2553,SINGLE,1,0,0,False,-1
2554,TRIPLE,1,1,1,False,-1
2555,DOUBLE,1,1,0,False,-1
2556,TRIPLE,1,1,1,False,-1
2557,DOUBLE,1,1,0,False,-1
2558,SINGLE,1,0,0,False,-1
2559,TRIPLE,1,1,1,False,-1
2560,SINGLE,1,0,0,False,-1
2561,TRIPLE,1,1,1,False,-1
2562,TRIPLE,1,1,1,False,-1
2563,DOUBLE,1,1,0,False,-1
2564,DOUBLE,1,1,0,False,-1
2565,SINGLE,1,0,0,False,-1
2566,SINGLE,1,0,0,False,-1
2567,TRIPLE,1,1,1,False,-1
2568,DOUBLE,1,1,0,False,-1
2569,DOUBLE,1,1,0,False,-1
2570,DOUBLE,1,1,0,False,-1
2571,SINGLE,1,0,0,False,-1
2572,DOUBLE,1,1,0,False,-1
2573,TRIPLE,1,1,1,False,-1
2574,TRIPLE,1,1,1,False,-1
2575,TRIPLE,1,1,1,False,-1
2576,TRIPLE,1,1,1,False,-1
2577,DOUBLE,1,1,0,False,-1
2578,TRIPLE,1,1,1,False,-1
2579,DOUBLE,1,1,0,False,-1
2580,TRIPLE,1,1,1,False,-1
2581,TRIPLE,1,1,1,False,-1
2582,TRIPLE,1,1,1,False,-1
2583,TRIPLE,1,1,1,False,-1
2584,SINGLE,1,0,0,False,-1
2585,TRIPLE,1,1,1,False,-1
2586,TRIPLE,1,1,1,False,-1
2587,DOUBLE,1,1,0,False,-1
2588,DOUBLE,1,1,0,False,-1
2589,DOUBLE,1,1,0,False,-1
2590,DOUBLE,1,1,0,False,-1
2591,DOUBLE,1,1,0,False,-1
2592,TRIPLE,1,1,1,False,-1
2593,TRIPLE,1,1,1,False,-1
2594,TRIPLE,1,1,1,False,-1
2595,TRIPLE,1,1,1,False,-1
2596,TRIPLE,1,1,1,False,-1
2597,TRIPLE,1,1,1,False,-1
2598,TRIPLE,1,1,1,False,-1
2599,DOUBLE,1,1,0,False,-1
2600,SINGLE,1,0,0,False,-1
2601,TRIPLE,1,1,1,False,-1
2602,DOUBLE,1,1,0,False,-1
2603,TRIPLE,1,1,1,False,-1
2604,DOUBLE,1,1,0,False,-1
2605,TRIPLE,1,1,1,False,-1
2606,DOUBLE,1,1,0,False,-1
2607,TRIPLE,1,1,1,False,-1
2608,DOUBLE,1,1,0,False,-1
2609,DOUBLE,1,1,0,False,-1
2610,SINGLE,1,0,0,False,-1
2611,DOUBLE,1,1,0,False,-1
2612,DOUBLE,1,1,0,False,-1
2613,TRIPLE,1,1,1,False,-1
2614,TRIPLE,1,1,1,False,-1
2615,TRIPLE,1,1,1,False,-1
2616,TRIPLE,1,1,1,False,-1
2617,SINGLE,1,0,0,False,-1
2618,TRIPLE,1,1,1,False,-1
2619,TRIPLE,1,1,1,False,-1
2620,DOUBLE,1,1,0,False,-1
2621,TRIPLE,1,1,1,False,-1
2622,TRIPLE,1,1,1,False,-1
2623,TRIPLE,1,1,1,False,-1
2624,DOUBLE,1,1,0,False,-1
2625,TRIPLE,1,1,1,False,-1
2626,DOUBLE,1,1,0,False,-1
2627,TRIPLE,1,1,1,False,-1
2628,DOUBLE,1,1,0,False,-1
2629,SINGLE,1,0,0,False,-1
2630,TRIPLE,1,1,1,False,-1
2631,TRIPLE,1,1,1,False,-1
2632,DOUBLE,1,1,0,False,-1
2633,DOUBLE,1,1,0,False,-1
2634,SINGLE,1,0,0,False,-1
2635,DOUBLE,1,1,0,False,-1
2636,SINGLE,1,0,0,False,-1
2637,SINGLE,1,0,0,False,-1
2638,SINGLE,1,0,0,False,-1
2639,TRIPLE,1,1,1,False,-1
2640,SINGLE,1,0,0,False,-1
2641,DOUBLE,1,1,0,False,-1
2642,TRIPLE,1,1,1,False,-1
2643,TRIPLE,1,1,1,False,-1
2644,TRIPLE,1,1,1,False,-1
2645,DOUBLE,1,1,0,False,-1
2646,DOUBLE,1,1,0,False,-1
2647,TRIPLE,1,1,1,False,-1
2648,DOUBLE,1,1,0,False,-1
2649,DOUBLE,1,1,0,False,-1
2650,TRIPLE,1,1,1,False,-1
2651,DOUBLE,1,1,0,False,-1
2652,DOUBLE,1,1,0,False,-1
2653,DOUBLE,1,1,0,False,-1
2654,SINGLE,1,0,0,False,-1
2655,SINGLE,1,0,0,False,-1
2656,DOUBLE,1,1,0,False,-1
2657,TRIPLE,1,1,1,False,-1
2658,TRIPLE,1,1,1,False,-1
2659,SINGLE,1,0,0,False,-1
2660,TRIPLE,1,1,1,False,-1
2661,TRIPLE,1,1,1,False,-1
2662,DOUBLE,1,1,0,False,-1
2663,TRIPLE,1,1,1,False,-1
2664,TRIPLE,1,1,1,False,-1
2665,DOUBLE,1,1,0,False,-1
2666,DOUBLE,1,1,0,False,-1
2667,TRIPLE,1,1,1,False,-1
2668,SINGLE,1,0,0,False,-1
2669,DOUBLE,1,1,0,False,-1
2670,TRIPLE,1,1,1,False,-1
2671,TRIPLE,1,1,1,False,-1
2672,TRIPLE,1,1,1,False,-1
2673,DOUBLE,1,1,0,False,-1
2674,TRIPLE,1,1,1,False,-1
2675,DOUBLE,1,1,0,False,-1
2676,TRIPLE,1,1,1,False,-1
2677,TRIPLE,1,1,1,False,-1
2678,TRIPLE,1,1,1,False,-1
2679,TRIPLE,1,1,1,False,-1
2680,TRIPLE,1,1,1,False,-1
2681,SINGLE,1,0,0,False,-1
2682,TRIPLE,1,1,1,False,-1
2683,SINGLE,1,0,0,False,-1
2684,TRIPLE,1,1,1,False,-1
2685,TRIPLE,1,1,1,False,-1
2686,DOUBLE,1,1,0,False,-1
2687,TRIPLE,1,1,1,False,-1
2688,TRIPLE,1,1,1,False,-1
2689,DOUBLE,1,1,0,False,-1
2690,TRIPLE,1,1,1,False,-1
2691,DOUBLE,1,1,0,False,-1
2692,SINGLE,1,0,0,False,-1
2693,TRIPLE,1,1,1,False,-1
2694,TRIPLE,1,1,1,False,-1
2695,TRIPLE,1,1,1,False,-1
2696,DOUBLE,1,1,0,False,-1
2697,SINGLE,1,0,0,False,-1
2698,TRIPLE,1,1,1,False,-1
2699,TRIPLE,1,1,1,False,-1
2700,TRIPLE,1,1,1,False,-1
2701,DOUBLE,1,1,0,False,-1
2702,DOUBLE,1,1,0,False,-1
2703,TRIPLE,1,1,1,False,-1
2704,TRIPLE,1,1,1,False,-1
2705,DOUBLE,1,1,0,False,-1
2706,TRIPLE,1,1,1,False,-1
2707,TRIPLE,1,1,1,False,-1
2708,DOUBLE,1,1,0,False,-1
2709,TRIPLE,1,1,1,False,-1
2710,SINGLE,1,0,0,False,-1
2711,SINGLE,1,0,0,False,-1
2712,DOUBLE,1,1,0,False,-1
2713,DOUBLE,1,1,0,False,-1
2714,TRIPLE,1,1,1,False,-1
2715,DOUBLE,1,1,0,False,-1
2716,DOUBLE,1,1,0,False,-1
2717,SINGLE,1,0,0,False,-1
2718,DOUBLE,1,1,0,False,-1
2719,DOUBLE,1,1,0,False,-1
2720,TRIPLE,1,1,1,False,-1
2721,TRIPLE,1,1,1,False,-1
2722,TRIPLE,1,1,1,False,-1
2723,TRIPLE,1,1,1,False,-1
2724,TRIPLE,1,1,1,False,-1
2725,TRIPLE,1,1,1,False,-1
2726,SINGLE,1,0,0,False,-1
2727,DOUBLE,1,1,0,False,-1
2728,DOUBLE,1,1,0,False,-1
2729,DOUBLE,1,1,0,False,-1
2730,DOUBLE,1,1,0,False,-1
2731,TRIPLE,1,1,1,False,-1
2732,DOUBLE,1,1,0,False,-1
2733,TRIPLE,1,1,1,False,-1
2734,DOUBLE,1,1,0,False,-1
2735,TRIPLE,1,1,1,False,-1
2736,TRIPLE,1,1,1,False,-1
2737,TRIPLE,1,1,1,False,-1
2738,TRIPLE,1,1,1,False,-1
2739,SINGLE,1,0,0,False,-1
2740,TRIPLE,1,1,1,False,-1
2741,DOUBLE,1,1,0,False,-1
2742,SINGLE,1,0,0,False,-1
2743,SINGLE,1,0,0,False,-1
2744,TRIPLE,1,1,1,False,-1
2745,TRIPLE,1,1,1,False,-1
2746,TRIPLE,1,1,1,False,-1
2747,TRIPLE,1,1,1,False,-1
2748,TRIPLE,1,1,1,False,-1
2749,TRIPLE,1,1,1,False,-1
2750,TRIPLE,1,1,1,False,-1
2751,TRIPLE,1,1,1,False,-1
2752,DOUBLE,1,0,1,False,-1
2753,TRIPLE,1,1,1,False,-1
2754,TRIPLE,1,1,1,False,-1
2755,DOUBLE,1,1,0,False,-1
2756,TRIPLE,1,1,1,False,-1
2757,TRIPLE,1,1,1,False,-1
2758,DOUBLE,1,1,0,False,-1
2759,TRIPLE,1,1,1,False,-1
2760,TRIPLE,1,1,1,False,-1
2761,TRIPLE,1,1,1,False,-1
2762,DOUBLE,1,1,0,False,-1
2763,TRIPLE,1,1,1,False,-1
2764,TRIPLE,1,1,1,False,-1
2765,TRIPLE,1,1,1,False,-1
2766,TRIPLE,1,1,1,False,-1
2767,DOUBLE,1,1,0,False,-1
2768,TRIPLE,1,1,1,False,-1
2769,DOUBLE,1,1,0,False,-1
2770,TRIPLE,1,1,1,False,-1
2771,TRIPLE,1,1,1,False,-1
2772,TRIPLE,1,1,1,False,-1
2773,TRIPLE,1,1,1,False,-1
2774,DOUBLE,1,1,0,False,-1
2775,SINGLE,1,0,0,False,-1
2776,DOUBLE,1,1,0,False,-1
2777,TRIPLE,1,1,1,False,-1
2778,SINGLE,1,0,0,False,-1
2779,DOUBLE,1,1,0,False,-1
2780,TRIPLE,1,1,1,False,-1
2781,SINGLE,1,0,0,False,-1
2782,TRIPLE,1,1,1,False,-1
2783,SINGLE,1,0,0,False,-1
2784,DOUBLE,1,1,0,False,-1
2785,SINGLE,1,0,0,False,-1
2786,TRIPLE,1,1,1,False,-1
2787,TRIPLE,1,1,1,False,-1
2788,TRIPLE,1,1,1,False,-1
2789,TRIPLE,1,1,1,False,-1
2790,TRIPLE,1,1,1,False,-1
2791,TRIPLE,1,1,1,False,-1
2792,SINGLE,1,0,0,False,-1
2793,DOUBLE,1,1,0,False,-1
2794,TRIPLE,1,1,1,False,-1
2795,TRIPLE,1,1,1,False,-1
2796,DOUBLE,1,1,0,False,-1
2797,TRIPLE,1,1,1,False,-1
2798,SINGLE,1,0,0,False,-1
2799,DOUBLE,1,1,0,False,-1
2800,TRIPLE,1,1,1,False,-1
2801,TRIPLE,1,1,1,False,-1
2802,TRIPLE,1,1,1,False,-1
2803,TRIPLE,1,1,1,False,-1
2804,SINGLE,1,0,0,False,-1
2805,DOUBLE,1,1,0,False,-1
2806,TRIPLE,1,1,1,False,-1
2807,TRIPLE,1,1,1,False,-1
2808,TRIPLE,1,1,1,False,-1
2809,SINGLE,1,0,0,False,-1
2810,TRIPLE,1,1,1,False,-1
2811,SINGLE,1,0,0,False,-1
2812,TRIPLE,1,1,1,False,-1
2813,DOUBLE,1,1,0,False,-1
2814,DOUBLE,1,1,0,False,-1
2815,DOUBLE,1,1,0,False,-1
2816,SINGLE,1,0,0,False,-1
2817,TRIPLE,1,1,1,False,-1
2818,SINGLE,1,0,0,False,-1
2819,DOUBLE,1,1,0,False,-1
2820,TRIPLE,1,1,1,False,-1
2821,TRIPLE,1,1,1,False,-1
2822,TRIPLE,1,1,1,False,-1
2823,DOUBLE,1,1,0,False,-1
2824,TRIPLE,1,1,1,False,-1
2825,TRIPLE,1,1,1,False,-1
2826,DOUBLE,1,1,0,False,-1
2827,DOUBLE,1,1,0,False,-1
2828,TRIPLE,1,1,1,False,-1
2829,TRIPLE,1,1,1,False,-1
2830,TRIPLE,1,1,1,False,-1
2831,SINGLE,1,0,0,False,-1
2832,TRIPLE,1,1,1,False,-1
2833,TRIPLE,1,1,1,False,-1
2834,TRIPLE,1,1,1,False,-1
2835,TRIPLE,1,1,1,False,-1
2836,SINGLE,1,0,0,False,-1
2837,TRIPLE,1,1,1,False,-1
2838,TRIPLE,1,1,1,False,-1
2839,TRIPLE,1,1,1,False,-1
2840,TRIPLE,1,1,1,False,-1
2841,TRIPLE,1,1,1,False,-1
2842,TRIPLE,1,1,1,False,-1
2843,TRIPLE,1,1,1,False,-1
2844,TRIPLE,1,1,1,False,-1
2845,DOUBLE,1,1,0,False,-1
2846,SINGLE,1,0,0,False,-1
2847,SINGLE,1,0,0,False,-1
2848,TRIPLE,1,1,1,False,-1
2849,DOUBLE,1,1,0,False,-1
2850,TRIPLE,1,1,1,False,-1
2851,TRIPLE,1,1,1,False,-1
2852,TRIPLE,1,1,1,False,-1
2853,TRIPLE,1,1,1,False,-1
2854,SINGLE,1,0,0,False,-1
2855,TRIPLE,1,1,1,False,-1
2856,DOUBLE,1,1,0,False,-1
2857,SINGLE,1,0,0,False,-1
2858,DOUBLE,1,1,0,False,-1
2859,TRIPLE,1,1,1,False,-1
2860,TRIPLE,1,1,1,False,-1
2861,DOUBLE,1,1,0,False,-1
2862,TRIPLE,1,1,1,False,-1
2863,DOUBLE,1,1,0,False,-1
2864,TRIPLE,1,1,1,False,-1
2865,TRIPLE,1,1,1,False,-1
2866,SINGLE,1,0,0,False,-1
2867,TRIPLE,1,1,1,False,-1
2868,TRIPLE,1,1,1,False,-1
2869,TRIPLE,1,1,1,False,-1
2870,DOUBLE,1,1,0,False,-1
2871,SINGLE,1,0,0,False,-1
2872,TRIPLE,1,1,1,False,-1
2873,TRIPLE,1,1,1,False,-1
2874,TRIPLE,1,1,1,False,-1
2875,TRIPLE,1,1,1,False,-1
2876,TRIPLE,1,1,1,False,-1
2877,SINGLE,1,0,0,False,-1
2878,DOUBLE,1,1,0,False,-1
2879,DOUBLE,1,1,0,False,-1
2880,TRIPLE,1,1,1,False,-1
2881,TRIPLE,1,1,1,False,-1
2882,TRIPLE,1,1,1,False,-1
2883,TRIPLE,1,1,1,False,-1
2884,DOUBLE,1,1,0,False,-1
2885,DOUBLE,1,1,0,False,-1
2886,TRIPLE,1,1,1,False,-1
2887,SINGLE,1,0,0,False,-1
2888,TRIPLE,1,1,1,False,-1
2889,DOUBLE,1,1,0,False,-1
2890,SINGLE,1,0,0,False,-1
2891,SINGLE,1,0,0,False,-1
2892,DOUBLE,1,1,0,False,-1
2893,SINGLE,1,0,0,False,-1
2894,TRIPLE,1,1,1,False,-1
2895,DOUBLE,1,1,0,False,-1
2896,DOUBLE,1,1,0,False,-1
2897,SINGLE,1,0,0,False,-1
2898,SINGLE,1,0,0,False,-1
2899,TRIPLE,1,1,1,False,-1
2900,TRIPLE,1,1,1,False,-1
2901,TRIPLE,1,1,1,False,-1
2902,DOUBLE,1,1,0,False,-1
2903,TRIPLE,1,1,1,False,-1
2904,TRIPLE,1,1,1,False,-1
2905,TRIPLE,1,1,1,False,-1
2906,DOUBLE,1,1,0,False,-1
2907,DOUBLE,1,1,0,False,-1
2908,SINGLE,1,0,0,False,-1
2909,TRIPLE,1,1,1,False,-1
2910,TRIPLE,1,1,1,False,-1
2911,TRIPLE,1,1,1,False,-1
2912,TRIPLE,1,1,1,False,-1
2913,TRIPLE,1,1,1,False,-1
2914,TRIPLE,1,1,1,False,-1
2915,TRIPLE,1,1,1,False,-1
2916,TRIPLE,1,1,1,False,-1
2917,TRIPLE,1,1,1,False,-1
2918,TRIPLE,1,1,1,False,-1
2919,DOUBLE,1,1,0,False,-1
2920,DOUBLE,1,1,0,False,-1
2921,DOUBLE,1,0,1,False,-1
2922,TRIPLE,1,1,1,False,-1
2923,TRIPLE,1,1,1,False,-1
2924,TRIPLE,1,1,1,False,-1
2925,DOUBLE,1,1,0,False,-1
2926,TRIPLE,1,1,1,False,-1
2927,TRIPLE,1,1,1,False,-1
2928,DOUBLE,1,1,0,False,-1
2929,SINGLE,1,0,0,False,-1
2930,TRIPLE,1,1,1,False,-1
2931,TRIPLE,1,1,1,False,-1
2932,TRIPLE,1,1,1,False,-1
2933,TRIPLE,1,1,1,False,-1
2934,TRIPLE,1,1,1,False,-1
2935,TRIPLE,1,1,1,False,-1
2936,DOUBLE,1,1,0,False,-1
2937,TRIPLE,1,1,1,False,-1
2938,TRIPLE,1,1,1,False,-1
2939,TRIPLE,1,1,1,False,-1
2940,DOUBLE,1,1,0,False,-1
2941,TRIPLE,1,1,1,False,-1
2942,SINGLE,1,0,0,False,-1
2943,TRIPLE,1,1,1,False,-1
2944,DOUBLE,1,1,0,False,-1
2945,TRIPLE,1,1,1,False,-1
2946,DOUBLE,1,1,0,False,-1
2947,DOUBLE,1,1,0,False,-1
2948,TRIPLE,1,1,1,False,-1
2949,TRIPLE,1,1,1,False,-1
2950,TRIPLE,1,1,1,False,-1
2951,TRIPLE,1,1,1,False,-1
2952,TRIPLE,1,1,1,False,-1
2953,TRIPLE,1,1,1,False,-1
2954,TRIPLE,1,1,1,False,-1
2955,SINGLE,1,0,0,False,-1
2956,TRIPLE,1,1,1,False,-1
2957,TRIPLE,1,1,1,False,-1
2958,TRIPLE,1,1,1,False,-1
2959,TRIPLE,1,1,1,False,-1
2960,TRIPLE,1,1,1,False,-1
2961,DOUBLE,1,1,0,False,-1
2962,DOUBLE,1,1,0,False,-1
2963,SINGLE,1,0,0,False,-1
2964,DOUBLE,1,1,0,False,-1
2965,TRIPLE,1,1,1,False,-1
2966,TRIPLE,1,1,1,False,-1
2967,TRIPLE,1,1,1,False,-1
2968,DOUBLE,1,1,0,False,-1
2969,TRIPLE,1,1,1,False,-1
2970,TRIPLE,1,1,1,False,-1
2971,TRIPLE,1,1,1,False,-1
2972,TRIPLE,1,1,1,False,-1
2973,DOUBLE,1,1,0,False,-1
2974,TRIPLE,1,1,1,False,-1
2975,TRIPLE,1,1,1,False,-1
2976,DOUBLE,1,1,0,False,-1
2977,SINGLE,1,0,0,False,-1
2978,DOUBLE,1,1,0,False,-1
2979,SINGLE,1,0,0,False,-1
2980,SINGLE,1,0,0,False,-1
2981,DOUBLE,1,1,0,False,-1
2982,DOUBLE,1,1,0,False,-1
2983,DOUBLE,1,1,0,False,-1
2984,TRIPLE,1,1,1,False,-1
2985,DOUBLE,1,1,0,False,-1
2986,TRIPLE,1,1,1,False,-1
2987,DOUBLE,1,1,0,False,-1
2988,DOUBLE,1,1,0,False,-1
2989,TRIPLE,1,1,1,False,-1
2990,TRIPLE,1,1,1,False,-1
2991,TRIPLE,1,1,1,False,-1
2992,DOUBLE,1,1,0,False,-1
2993,TRIPLE,1,1,1,False,-1
2994,TRIPLE,1,1,1,False,-1
2995,TRIPLE,1,1,1,False,-1
2996,TRIPLE,1,1,1,False,-1
2997,TRIPLE,1,1,1,False,-1
2998,DOUBLE,1,1,0,False,-1
2999,TRIPLE,1,1,1,False,-1
3000,TRIPLE,1,1,1,False,-1
3001,TRIPLE,1,1,1,False,-1
3002,TRIPLE,1,1,1,False,-1
3003,TRIPLE,1,1,1,False,-1
3004,SINGLE,1,0,0,False,-1
3005,SINGLE,1,0,0,False,-1
3006,TRIPLE,1,1,1,False,-1
3007,DOUBLE,1,1,0,False,-1
3008,TRIPLE,1,1,1,False,-1
3009,TRIPLE,1,1,1,False,-1
3010,TRIPLE,1,1,1,False,-1
3011,SINGLE,1,0,0,False,-1
3012,TRIPLE,1,1,1,False,-1
3013,TRIPLE,1,1,1,False,-1
3014,TRIPLE,1,1,1,False,-1
3015,DOUBLE,1,1,0,False,-1
3016,TRIPLE,1,1,1,False,-1
3017,TRIPLE,1,1,1,False,-1
3018,DOUBLE,1,1,0,False,-1
3019,TRIPLE,1,1,1,False,-1
3020,DOUBLE,1,1,0,False,-1
3021,DOUBLE,1,1,0,False,-1
3022,TRIPLE,1,1,1,False,-1
3023,TRIPLE,1,1,1,False,-1
3024,TRIPLE,1,1,1,False,-1
3025,TRIPLE,1,1,1,False,-1
3026,TRIPLE,1,1,1,False,-1
3027,TRIPLE,1,1,1,False,-1
3028,DOUBLE,1,1,0,False,-1
3029,SINGLE,1,0,0,False,-1
3030,TRIPLE,1,1,1,False,-1
3031,TRIPLE,1,1,1,False,-1
3032,TRIPLE,1,1,1,False,-1
3033,TRIPLE,1,1,1,False,-1
3034,DOUBLE,1,1,0,False,-1
3035,TRIPLE,1,1,1,False,-1
3036,DOUBLE,1,1,0,False,-1
3037,DOUBLE,1,1,0,False,-1
3038,SINGLE,1,0,0,False,-1
3039,DOUBLE,1,1,0,False,-1
3040,TRIPLE,1,1,1,False,-1
3041,TRIPLE,1,1,1,False,-1
3042,TRIPLE,1,1,1,False,-1
3043,TRIPLE,1,1,1,False,-1
3044,DOUBLE,1,1,0,False,-1
3045,TRIPLE,1,1,1,False,-1
3046,TRIPLE,1,1,1,False,-1
3047,TRIPLE,1,1,1,False,-1
3048,TRIPLE,1,1,1,False,-1
3049,TRIPLE,1,1,1,False,-1
3050,TRIPLE,1,1,1,False,-1
3051,TRIPLE,1,1,1,False,-1
3052,TRIPLE,1,1,1,False,-1
3053,DOUBLE,1,1,0,False,-1
3054,TRIPLE,1,1,1,False,-1
3055,TRIPLE,1,1,1,False,-1
3056,TRIPLE,1,1,1,False,-1
3057,TRIPLE,1,1,1,False,-1
3058,TRIPLE,1,1,1,False,-1
3059,DOUBLE,1,1,0,False,-1
3060,TRIPLE,1,1,1,False,-1
3061,TRIPLE,1,1,1,False,-1
3062,SINGLE,1,0,0,False,-1
3063,TRIPLE,1,1,1,False,-1
3064,TRIPLE,1,1,1,False,-1
3065,SINGLE,1,0,0,False,-1
3066,TRIPLE,1,1,1,False,-1
3067,TRIPLE,1,1,1,False,-1
3068,DOUBLE,1,1,0,False,-1
3069,DOUBLE,1,1,0,False,-1
3070,TRIPLE,1,1,1,False,-1
3071,SINGLE,1,0,0,False,-1
3072,SINGLE,1,0,0,False,-1
3073,TRIPLE,1,1,1,False,-1
3074,SINGLE,1,0,0,False,-1
3075,TRIPLE,1,1,1,False,-1
3076,TRIPLE,1,1,1,False,-1
3077,SINGLE,1,0,0,False,-1
3078,TRIPLE,1,1,1,False,-1
3079,DOUBLE,1,1,0,False,-1
3080,DOUBLE,1,1,0,False,-1
3081,DOUBLE,1,1,0,False,-1
3082,TRIPLE,1,1,1,False,-1
3083,SINGLE,1,0,0,False,-1
3084,DOUBLE,1,1,0,False,-1
3085,TRIPLE,1,1,1,False,-1
3086,DOUBLE,1,1,0,False,-1
3087,DOUBLE,1,1,0,False,-1
3088,DOUBLE,1,1,0,False,-1
3089,DOUBLE,1,1,0,False,-1
3090,TRIPLE,1,1,1,False,-1
3091,DOUBLE,1,1,0,False,-1
3092,TRIPLE,1,1,1,False,-1
3093,SINGLE,1,0,0,False,-1
3094,TRIPLE,1,1,1,False,-1
3095,DOUBLE,1,1,0,False,-1
3096,DOUBLE,1,1,0,False,-1
3097,DOUBLE,1,1,0,False,-1
3098,TRIPLE,1,1,1,False,-1
3099,TRIPLE,1,1,1,False,-1
3100,TRIPLE,1,1,1,False,-1
3101,TRIPLE,1,1,1,False,-1
3102,TRIPLE,1,1,1,False,-1
3103,TRIPLE,1,1,1,False,-1
3104,TRIPLE,1,1,1,False,-1
3105,TRIPLE,1,1,1,False,-1
3106,TRIPLE,1,1,1,False,-1
3107,TRIPLE,1,1,1,False,-1
3108,SINGLE,1,0,0,False,-1
3109,SINGLE,1,0,0,False,-1
3110,TRIPLE,1,1,1,False,-1
3111,TRIPLE,1,1,1,False,-1
3112,DOUBLE,1,1,0,False,-1
3113,TRIPLE,1,1,1,False,-1
3114,DOUBLE,1,1,0,False,-1
3115,TRIPLE,1,1,1,False,-1
3116,DOUBLE,1,1,0,False,-1
3117,SINGLE,1,0,0,False,-1
3118,TRIPLE,1,1,1,False,-1
3119,TRIPLE,1,1,1,False,-1
3120,SINGLE,1,0,0,False,-1
3121,TRIPLE,1,1,1,False,-1
3122,DOUBLE,1,1,0,False,-1
3123,TRIPLE,1,1,1,False,-1
3124,TRIPLE,1,1,1,False,-1
3125,DOUBLE,1,1,0,False,-1
3126,DOUBLE,1,1,0,False,-1
3127,DOUBLE,1,1,0,False,-1
3128,TRIPLE,1,1,1,False,-1
